"USAF","WBAN","STNID","STN_NAME","CTRY","STATE","CALL","LAT","LON","ELEV_M","ELEV_M_SRTM_90m","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_CNT","DEWP","DEWP_CNT","SLP","SLP_CNT","STP","STP_CNT","VISIB","VISIB_CNT","WDSP","WDSP_CNT","MXSPD","GUST","MAX","MAX_FLAG","MIN","MIN_FLAG","PRCP","PRCP_FLAG","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH","STP_kPa"
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-03,"2018","01","03",3,-6.3,24,-12.2,24,1028.6,8,1024,18,16.1,24,2,24,3.6,NA,-0.2,NA,-11.4,NA,0,"I",NA,0,0,0,0,0,0,0.2,0.4,50,102.4
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-04,"2018","01","04",4,-4.1,24,-5.4,24,1003.4,22,1003.2,24,5.6,24,9.5,24,15.4,19.6,-0.2,NA,-10.6,NA,14,"D",200.7,0,0,1,0,0,0,0.4,0.5,80,100.32
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-05,"2018","01","05",5,-9.2,24,-17.6,24,1012.8,17,1012.5,19,13.7,24,8.3,24,12.4,17.5,-2.9,NA,-11.3,NA,0,"I",149.9,0,0,0,0,0,0,0.2,0.3,66.7,101.25
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-06,"2018","01","06",6,-11.2,24,-19.9,24,1027.4,22,1025.5,24,15.3,24,6.2,24,10.3,15.4,-8,NA,-13.5,NA,0,"I",NA,0,0,0,0,0,0,0.1,0.3,33.3,102.55
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-07,"2018","01","07",7,-11.2,21,-19.5,21,1035.8,14,1034,18,16.1,21,3.2,21,5.1,NA,-8.1,NA,-16.4,NA,0,"I",NA,0,0,0,0,0,0,0.1,0.3,33.3,103.4
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-08,"2018","01","08",8,-6.1,24,-11.2,24,1026.3,24,1024.9,24,16.1,24,4.3,24,7.2,NA,2.5,NA,-16.4,NA,0.5,"A",NA,0,1,0,0,0,0,0.3,0.4,75,102.49
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-09,"2018","01","09",9,3.3,24,2,24,1022.2,24,1020.8,24,13.7,24,3.3,24,7.2,NA,7.4,"*",-0.6,"*",3,"G",NA,0,1,0,0,0,0,0.7,0.8,87.5,102.08
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-10,"2018","01","10",10,0.3,23,-1.2,23,1030.3,18,1029.1,23,16.1,23,1.9,23,4.1,NA,7.5,NA,-4.2,NA,0,"G",NA,0,0,0,0,0,0,0.6,0.6,100,102.91
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-11,"2018","01","11",11,5.6,24,5.1,24,1028.3,24,1026.9,24,16.1,24,1.6,24,3.6,NA,14.3,NA,-4.2,NA,0,"I",NA,0,0,0,0,0,0,0.9,0.9,100,102.69
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-12,"2018","01","12",12,14.3,24,13.7,23,1014.4,24,1013,24,13,24,5.4,24,9.8,14.4,19.3,NA,2.7,NA,11.9,"B",NA,0,1,0,0,0,0,1.6,1.6,100,101.3
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-13,"2018","01","13",13,8.3,24,5.6,24,1008.3,24,1006.9,24,15.8,24,7.7,24,13.4,15.4,19.3,NA,-2.1,NA,2.3,"B",NA,0,1,0,0,0,0,0.9,1.1,81.8,100.69
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-14,"2018","01","14",14,-6.3,24,-12.9,24,1034.9,23,1033.1,24,16.1,24,6.4,24,8.8,12.4,-2.6,"*",-9.6,"*",0,"I",NA,0,0,0,0,0,0,0.2,0.4,50,103.31
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-15,"2018","01","15",15,-4.6,24,-8,24,1035.5,24,1034,24,16.1,24,4.1,24,6.2,NA,0,NA,-9.7,NA,0,"I",NA,0,0,0,0,0,0,0.3,0.4,75,103.4
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-16,"2018","01","16",16,0.6,24,-0.1,24,1031.4,24,1030,24,16.1,24,2,24,4.6,NA,6.9,NA,-7.9,NA,0,"I",NA,0,0,0,0,0,0,0.6,0.6,100,103
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-17,"2018","01","17",17,-0.2,24,-1.2,24,1026.3,24,1024.9,24,12.9,24,4.5,24,9.3,12.4,6.9,NA,-4.7,NA,2.5,"B",30.5,0,1,1,0,0,0,0.6,0.6,100,102.49
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-18,"2018","01","18",18,-3.7,24,-9.8,24,1020.6,24,1019.2,24,16.1,24,5.6,24,8.8,11.3,3.1,NA,-7.9,NA,0,"I",NA,0,0,0,0,0,0,0.3,0.5,60,101.92
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-19,"2018","01","19",19,0.4,24,-5.8,24,1019.3,24,1017.9,24,16.1,24,2.6,24,7.2,NA,9.4,NA,-7.9,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.6,66.7,101.79
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-20,"2018","01","20",20,4.7,24,-3.8,24,1016,24,1014.6,24,16.1,24,4,24,8.2,11.3,15.3,NA,-5.9,NA,0,"I",NA,0,0,0,0,0,0,0.5,0.9,55.6,101.46
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-21,"2018","01","21",21,5.2,24,1.4,24,1021.1,24,1019.7,24,16.1,24,1.4,24,2.6,NA,15.3,NA,-2.5,NA,0,"I",NA,0,0,0,0,0,0,0.7,0.9,77.8,101.97
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-22,"2018","01","22",22,12,24,6.7,24,1020.4,24,1019,24,16.1,24,3.5,24,5.7,NA,19.2,NA,-1.8,NA,0,"H",NA,0,1,0,0,0,0,1,1.4,71.4,101.9
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-23,"2018","01","23",23,12.6,24,11.9,24,1008.8,24,1007.4,24,15,24,5,24,9.8,14.9,19.2,NA,4.8,NA,0.8,"G",NA,0,1,0,0,1,0,1.4,1.5,93.3,100.74
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-24,"2018","01","24",24,5.7,24,-0.4,24,1013.5,19,1013.2,24,16.1,24,5.4,24,8.2,10.8,9.2,"*",3.4,"*",13.2,"G",NA,0,0,0,0,0,0,0.6,0.9,66.7,101.32
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-25,"2018","01","25",25,1.1,24,-7.3,24,1029.6,18,1026.4,24,16.1,24,5.1,24,8.2,10.8,7.1,NA,-1.4,NA,0,"G",NA,0,0,0,0,0,0,0.4,0.7,57.1,102.64
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-26,"2018","01","26",26,-1.3,24,-4.9,24,1038.2,24,1036.8,24,16.1,24,1.6,24,4.6,NA,4.7,NA,-5.8,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.6,66.7,103.68
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-27,"2018","01","27",27,6.2,24,2.3,24,1033.1,24,1031.7,24,16.1,24,6.3,24,12.9,17,16,NA,-5.8,NA,0,"I",NA,0,0,0,0,0,0,0.7,0.9,77.8,103.17
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-28,"2018","01","28",28,12,24,11,24,1025.4,14,1023.4,24,13.4,24,5.1,24,9.8,13.4,13.6,"*",10,"*",3.3,"G",NA,0,1,0,0,0,0,1.3,1.4,92.9,102.34
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-29,"2018","01","29",29,6.8,24,4.5,24,NA,0,1019.7,24,11.9,24,4.2,24,6.7,8.8,13.6,NA,4.5,NA,21.6,"G",NA,0,1,0,0,0,0,0.8,1,80,101.97
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-30,"2018","01","30",30,1.3,24,-1.2,24,1016.9,23,1014.9,22,13.4,24,4.8,24,10.8,13.4,4.1,"*",-1.9,"*",1.5,"G",NA,0,1,1,0,0,0,0.6,0.7,85.7,101.49
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-01-31,"2018","01","31",31,-3.6,24,-13.6,24,1025.3,24,1024.7,20,16.1,24,5.2,24,9.3,15.4,2.8,NA,-7.8,NA,0.5,"G",NA,0,0,0,0,0,0,0.2,0.5,40,102.47
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-01,"2018","02","01",32,4.6,24,-3.8,24,1016.2,24,1014.1,19,16.1,24,6.2,24,8.8,NA,12,NA,-7.8,NA,0,"G",NA,0,0,0,0,0,0,0.5,0.8,62.5,101.41
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-02,"2018","02","02",33,2.2,24,-4.9,24,1016.9,24,1015.5,24,14.5,24,7.7,24,12.9,16,12,NA,-4.8,NA,6.9,"G",NA,0,1,1,0,0,0,0.4,0.7,57.1,101.55
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-03,"2018","02","03",34,-4.8,24,-14.7,24,1031.4,24,1029.9,24,16.1,24,4,24,7.2,10.8,7.2,NA,-9.4,NA,0,"G",NA,0,0,0,0,0,0,0.2,0.4,50,102.99
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-04,"2018","02","04",35,0.2,24,-3.8,24,1022.5,23,1020.7,24,14.2,24,3.1,24,5.7,NA,3.2,NA,-9.4,NA,12.2,"B",NA,0,1,0,0,0,0,0.5,0.6,83.3,102.07
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-05,"2018","02","05",36,1.3,24,-3.2,24,1014.8,24,1013.8,23,13.7,24,5.4,24,13.4,15.4,4.1,NA,-2.6,NA,4.1,"A",NA,0,1,0,0,0,0,0.5,0.7,71.4,101.38
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-06,"2018","02","06",37,-1.1,24,-5.8,24,1027.8,22,1026.3,24,16.1,24,2.1,24,5.7,NA,5.3,NA,-6.2,NA,0,"I",NA,0,0,0,0,0,0,0.4,0.6,66.7,102.63
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-07,"2018","02","07",38,2,24,-0.1,24,1025,24,1023.6,24,13.5,24,2.8,24,9.3,12.4,14.3,NA,-5.2,NA,0.8,"G",NA,0,1,0,0,0,0,0.6,0.7,85.7,102.36
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-08,"2018","02","08",39,0.4,24,-5.3,24,1025.6,24,1024.2,24,15.9,24,5.5,24,7.7,11.3,4,"*",-3.2,"*",9.4,"G",NA,0,1,0,0,0,0,0.4,0.6,66.7,102.42
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-09,"2018","02","09",40,-1.3,24,-5.8,24,1033.5,24,1032.1,24,16.1,24,2.3,24,7.7,10.3,4,NA,-5.9,NA,0,"G",NA,0,0,0,0,0,0,0.4,0.6,66.7,103.21
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-10,"2018","02","10",41,5.8,24,4.4,24,1025,24,1023.6,24,11.7,24,2.3,24,6.7,9.3,14,"*",-0.3,"*",18.3,"B",NA,1,1,0,0,0,0,0.8,0.9,88.9,102.36
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-11,"2018","02","11",42,14.2,24,13.2,24,1015.8,24,1014.4,24,8.4,24,4.4,24,13.4,18.5,20.2,"*",9,"*",53.6,"G",NA,1,1,0,0,1,0,1.5,1.6,93.8,101.44
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-12,"2018","02","12",43,11.7,24,8.1,24,1022.9,24,1021.5,24,15.4,24,5.2,24,8.2,11.8,20.3,NA,4.2,NA,25.7,"G",NA,0,1,0,0,0,0,1.1,1.4,78.6,102.15
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-13,"2018","02","13",44,0.8,24,-5.3,24,1040.7,24,1039.3,24,16.1,24,4,24,5.7,NA,4.6,"*",-2.7,"*",4.1,"G",NA,0,0,0,0,0,0,0.4,0.6,66.7,103.93
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-14,"2018","02","14",45,4.4,24,0.6,24,1031,24,1029.6,24,16.1,24,2.4,24,5.1,NA,11.3,NA,-3.6,NA,0,"G",NA,0,1,0,0,0,0,0.6,0.8,75,102.96
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-15,"2018","02","15",46,11.9,24,9.3,24,1014.7,24,1013.3,24,16.1,24,4.5,24,7.2,11.8,17.1,NA,0.5,NA,0,"H",NA,0,1,0,0,0,0,1.2,1.4,85.7,101.33
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-16,"2018","02","16",47,15.8,24,12.9,24,1006.7,23,1005.2,24,16.1,24,5.5,24,10.8,13.9,19.3,NA,9.2,NA,1.5,"C",NA,0,1,0,0,0,0,1.5,1.8,83.3,100.52
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-17,"2018","02","17",48,2.6,24,-2.6,24,1025.2,24,1023.8,24,14.3,24,4.1,24,8.8,NA,8.9,"*",-1.8,"*",1.3,"C",NA,0,1,1,0,0,0,0.5,0.7,71.4,102.38
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-18,"2018","02","18",49,3.3,24,0.2,24,1023.8,24,1022.3,24,11.9,24,3.5,24,7.7,10.3,8.2,NA,-2.4,NA,9.1,"G",NA,1,1,0,0,0,0,0.6,0.8,75,102.23
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-19,"2018","02","19",50,5.4,24,2.6,24,1031.8,24,1030.4,24,15.8,24,2.3,24,4.1,NA,10.7,NA,0.4,NA,0,"G",NA,0,1,0,0,0,0,0.7,0.9,77.8,103.04
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-20,"2018","02","20",51,15.9,24,13.1,24,1027.7,24,1026.3,24,15.8,24,5.7,24,7.7,10.8,23.7,NA,0.4,NA,0,"I",NA,0,0,0,0,0,0,1.5,1.8,83.3,102.63
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-21,"2018","02","21",52,19.2,24,16,24,1027.2,24,1025.8,24,16.1,24,5.9,24,12.4,15.4,25.2,NA,12.6,NA,NA,"",NA,0,1,0,0,0,0,1.8,2.2,81.8,102.58
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-22,"2018","02","22",53,12.7,24,9.1,24,1031.3,24,1029.9,24,14.3,24,5,24,8.8,11.3,25.2,NA,4.9,NA,1,"B",NA,0,1,0,0,0,0,1.2,1.5,80,102.99
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-23,"2018","02","23",54,5.3,24,4.2,24,1034.5,24,1033.1,24,10.3,24,4.1,24,9.8,12.4,7,"*",4,"*",2.8,"G",NA,0,1,0,0,0,0,0.8,0.9,88.9,103.31
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-24,"2018","02","24",55,9,24,8.3,24,1023,21,1021.4,24,6.4,24,2.6,24,5.1,NA,11.2,NA,4.1,NA,2.5,"G",NA,1,1,0,0,0,0,1.1,1.1,100,102.14
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-25,"2018","02","25",56,9.2,24,8.4,24,1017.3,24,1015.9,24,11.1,24,3.3,24,7.7,8.8,12,"*",7,"*",4.6,"G",NA,1,1,0,0,0,0,1.1,1.2,91.7,101.59
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-26,"2018","02","26",57,9.1,23,5.2,23,1020.1,23,1018.7,23,10.5,23,2.5,23,7.2,NA,12,NA,7.3,NA,1.3,"G",NA,1,0,0,0,0,0,0.9,1.2,75,101.87
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-27,"2018","02","27",58,7.3,24,-3.2,24,1028.2,24,1027,21,16.1,24,2.2,24,4.6,NA,13.8,NA,0,NA,0,"G",NA,0,0,0,0,0,0,0.5,1,50,102.7
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-02-28,"2018","02","28",59,9.3,24,-0.2,24,1019.7,20,1020.5,20,16.1,24,6.3,24,11.3,14.4,16.5,NA,0,NA,0,"I",NA,0,0,0,0,0,0,0.6,1.2,50,102.05
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-03-01,"2018","03","01",60,9.8,24,5,24,1010.1,24,1007.9,19,15.3,24,2.6,24,6.2,NA,16.5,NA,3.4,NA,0.8,"B",NA,0,1,0,0,0,0,0.9,1.2,75,100.79
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-03-02,"2018","03","02",61,5.2,24,2.8,24,998.4,24,997,24,10.1,24,9.8,24,18.5,27.8,8.2,"*",1.6,"*",13,"G",NA,0,1,1,0,0,0,0.7,0.9,77.8,99.7
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-03-03,"2018","03","03",62,4.7,24,-2.2,24,1013.4,24,1012,24,15.3,24,11.7,24,17.5,23.7,10,NA,1.4,NA,7.6,"G",NA,0,0,1,0,0,0,0.5,0.9,55.6,101.2
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-03-04,"2018","03","04",63,5.5,24,-3.4,24,1020.8,24,1019.4,24,16.1,24,8,24,12.4,15.4,10,NA,2.5,NA,0,"G",NA,0,0,0,0,0,0,0.5,0.9,55.6,101.94
"724088","13707","724088-13707","DOVER AFB AIRPORT","US","DE","KDOV",39.133,-75.467,8.5,6,19421201,20171212,2018-03-05,"2018","03","05",64,1.7,6,-9.6,6,1020.9,6,1019.5,6,16.1,6,6.6,6,8.2,12.9,4.4,"*",-0.1,"*",0,"I",NA,0,0,0,0,0,0,0.3,0.7,42.9,101.95
